order_id,customer_id,order_date,meal_category,dietary_preference,order_value
4662,851,2024-07-18,Dinner,Vegetarian,11.88
4663,851,2024-07-12,Breakfast,Vegetarian,32.32
4664,851,2024-07-15,Lunch,Vegetarian,38.78
4665,851,2024-07-15,Dinner,Vegetarian,38.34
4666,851,2024-07-17,Dinner,Vegetarian,37.1
4667,851,2024-07-12,Lunch,Vegetarian,41.96
4668,852,2024-05-24,Dinner,Keto,48.73
4669,853,2024-05-02,Dinner,Vegan,32.33
4670,853,2024-04-13,Breakfast,Vegan,28.91
4671,853,2024-04-22,Dinner,Vegan,25.36
4672,854,2024-08-13,Dinner,None,48.75
4673,854,2024-08-17,Lunch,None,31.44
4674,854,2024-08-14,Lunch,None,46.01
4675,854,2024-08-14,Breakfast,None,22.38
4676,854,2024-08-16,Breakfast,None,46.86
4677,855,2024-09-30,Dinner,Gluten-Free,46.47
4678,855,2024-09-24,Lunch,Gluten-Free,31.25
4679,855,2024-09-08,Breakfast,Gluten-Free,33.35
4680,855,2024-09-08,Dinner,Gluten-Free,19.95
4681,855,2024-09-03,Dinner,Gluten-Free,44.9
4682,856,2024-05-16,Breakfast,Keto,26.64
4683,856,2024-05-14,Lunch,Keto,28.52
4684,856,2024-05-11,Dinner,Keto,18.78
4685,856,2024-05-15,Breakfast,Keto,23.96
4686,856,2024-05-14,Lunch,Keto,19.39
4687,857,2024-07-05,Dinner,Gluten-Free,47.15
4688,857,2024-07-08,Breakfast,Gluten-Free,29.41
4689,857,2024-07-05,Breakfast,Gluten-Free,46.54
4690,857,2024-07-06,Dinner,Gluten-Free,11.19
4691,857,2024-07-06,Breakfast,Gluten-Free,42.57
4692,857,2024-07-04,Lunch,Gluten-Free,12.27
4693,857,2024-07-03,Lunch,Gluten-Free,29.16
4694,858,2024-01-22,Dinner,Keto,36.71
4695,858,2024-01-17,Lunch,Keto,13.31
4696,858,2024-01-21,Lunch,Keto,24.13
4697,858,2024-01-21,Dinner,Keto,49.68
4698,858,2024-01-16,Lunch,Keto,45.06
4699,858,2024-01-17,Lunch,Keto,14.13
4700,858,2024-01-19,Lunch,Keto,22.77
4701,858,2024-01-20,Dinner,Keto,27.79
4702,859,2024-05-13,Breakfast,Vegetarian,48.92
4703,859,2024-05-12,Dinner,Vegetarian,25.63
4704,860,2024-06-12,Dinner,None,36.37
4705,860,2024-06-11,Dinner,None,19.21
4706,860,2024-06-16,Dinner,None,29.52
4707,861,2024-06-27,Lunch,None,10.76
4708,861,2024-06-28,Dinner,None,31.05
4709,861,2024-06-14,Dinner,None,23.08
4710,861,2024-06-10,Lunch,None,31.56
4711,862,2024-03-13,Lunch,Vegetarian,46.54
4712,862,2024-03-14,Lunch,Vegetarian,22.94
4713,862,2024-03-15,Dinner,Vegetarian,29.6
4714,863,2024-02-02,Dinner,Gluten-Free,11.97
4715,863,2024-02-01,Breakfast,Gluten-Free,45.59
4716,863,2024-01-31,Dinner,Gluten-Free,15.08
4717,863,2024-01-31,Breakfast,Gluten-Free,40.42
4718,863,2024-02-01,Dinner,Gluten-Free,39.77
4719,863,2024-02-02,Breakfast,Gluten-Free,19.16
4720,864,2023-12-17,Breakfast,Vegan,14.67
4721,865,2024-02-26,Dinner,Gluten-Free,45.85
4722,865,2024-03-09,Lunch,Gluten-Free,38.95
4723,865,2024-03-21,Dinner,Gluten-Free,37.34
4724,865,2024-03-22,Breakfast,Gluten-Free,19.74
4725,865,2024-02-25,Breakfast,Gluten-Free,19.11
4726,866,2024-09-17,Dinner,None,28.15
4727,866,2024-09-27,Breakfast,None,21.03
4728,866,2024-09-10,Dinner,None,18.67
4729,866,2024-09-17,Dinner,None,36.29
4730,866,2024-10-08,Dinner,None,35.92
4731,866,2024-09-24,Breakfast,None,31.5
4732,867,2024-02-26,Breakfast,None,39.28
4733,867,2024-03-02,Lunch,None,46.62
4734,867,2024-02-27,Lunch,None,24.05
4735,867,2024-02-26,Breakfast,None,43.93
4736,867,2024-02-27,Dinner,None,16.22
4737,867,2024-02-29,Breakfast,None,11.74
4738,868,2024-07-31,Breakfast,Vegan,14.18
4739,869,2024-07-27,Lunch,Vegan,21.71
4740,869,2024-07-26,Breakfast,Vegan,24.22
4741,869,2024-07-10,Lunch,Vegan,11.29
4742,869,2024-07-04,Lunch,Vegan,15.04
4743,869,2024-07-21,Breakfast,Vegan,40.87
4744,870,2023-12-17,Breakfast,Vegan,18.17
4745,870,2023-12-19,Breakfast,Vegan,48.21
4746,870,2023-12-19,Breakfast,Vegan,27.8
4747,871,2024-09-10,Breakfast,Gluten-Free,43.72
4748,871,2024-08-31,Dinner,Gluten-Free,27.31
4749,871,2024-09-25,Breakfast,Gluten-Free,40.36
4750,871,2024-09-19,Breakfast,Gluten-Free,14.22
4751,871,2024-09-12,Dinner,Gluten-Free,26.71
4752,871,2024-09-23,Lunch,Gluten-Free,40.82
4753,871,2024-09-12,Breakfast,Gluten-Free,15.57
4754,871,2024-09-25,Breakfast,Gluten-Free,48.38
4755,871,2024-09-08,Lunch,Gluten-Free,30.06
4756,871,2024-09-16,Dinner,Gluten-Free,28.95
4757,872,2024-09-17,Lunch,Keto,37.51
4758,872,2024-09-22,Dinner,Keto,38.3
4759,872,2024-09-28,Lunch,Keto,15.25
4760,872,2024-09-10,Dinner,Keto,44.03
4761,872,2024-09-14,Breakfast,Keto,15.49
4762,872,2024-09-23,Lunch,Keto,19.95
4763,872,2024-09-25,Lunch,Keto,40.62
4764,872,2024-09-27,Lunch,Keto,32.26
4765,872,2024-10-04,Dinner,Keto,39.38
4766,873,2024-10-18,Breakfast,Vegetarian,18.39
4767,873,2024-10-05,Lunch,Vegetarian,15.76
4768,873,2024-10-17,Dinner,Vegetarian,15.32
4769,874,2024-02-14,Breakfast,Vegetarian,21.28
4770,874,2024-02-20,Breakfast,Vegetarian,19.54
4771,874,2024-02-17,Breakfast,Vegetarian,32.89
4772,874,2024-02-14,Dinner,Vegetarian,13.62
4773,874,2024-02-20,Lunch,Vegetarian,26.33
4774,874,2024-02-20,Breakfast,Vegetarian,39.11
4775,874,2024-02-15,Dinner,Vegetarian,49.02
4776,874,2024-02-17,Lunch,Vegetarian,35.47
4777,875,2024-05-01,Dinner,Vegan,24.48
4778,875,2024-04-25,Dinner,Vegan,13.56
4779,875,2024-04-26,Dinner,Vegan,34.79
4780,875,2024-04-26,Lunch,Vegan,43.69
4781,875,2024-05-01,Breakfast,Vegan,42.98
4782,876,2024-11-22,Dinner,None,29.2
4783,876,2024-11-24,Dinner,None,28.49
4784,876,2024-11-13,Dinner,None,11.23
4785,877,2024-04-19,Lunch,Vegan,30.6
4786,877,2024-04-11,Dinner,Vegan,31.04
4787,877,2024-04-07,Dinner,Vegan,26.57
4788,877,2024-04-08,Breakfast,Vegan,10.93
4789,878,2024-10-02,Breakfast,None,35.35
4790,878,2024-10-22,Dinner,None,28.33
4791,878,2024-10-02,Breakfast,None,15.79
4792,878,2024-10-13,Breakfast,None,28.42
4793,879,2024-10-18,Breakfast,None,10.27
4794,879,2024-10-16,Dinner,None,35.06
4795,879,2024-10-23,Dinner,None,35.25
4796,879,2024-10-22,Dinner,None,42.5
4797,879,2024-10-09,Lunch,None,21.08
4798,879,2024-10-30,Lunch,None,48.3
4799,879,2024-10-06,Dinner,None,40.4
4800,879,2024-11-01,Breakfast,None,24.42
4801,879,2024-11-03,Lunch,None,45.81
4802,879,2024-10-16,Breakfast,None,43.39
4803,880,2024-02-24,Dinner,Vegetarian,19.29
4804,880,2024-02-28,Lunch,Vegetarian,15.07
4805,880,2024-02-28,Dinner,Vegetarian,29.11
4806,880,2024-02-24,Breakfast,Vegetarian,33.32
4807,880,2024-02-22,Dinner,Vegetarian,31.53
4808,880,2024-02-26,Lunch,Vegetarian,44.66
4809,880,2024-02-27,Breakfast,Vegetarian,36.36
4810,880,2024-02-24,Breakfast,Vegetarian,45.19
4811,881,2024-01-13,Lunch,Vegan,18.01
4812,881,2024-01-17,Dinner,Vegan,22.13
4813,881,2024-01-08,Lunch,Vegan,28.21
4814,881,2024-01-21,Breakfast,Vegan,45.99
4815,881,2024-01-03,Lunch,Vegan,19.54
4816,881,2024-01-12,Dinner,Vegan,19.27
4817,881,2024-01-15,Lunch,Vegan,36.74
4818,881,2024-01-23,Breakfast,Vegan,35.19
4819,881,2024-01-09,Breakfast,Vegan,40.42
4820,882,2024-08-31,Lunch,Gluten-Free,43.31
4821,882,2024-08-22,Dinner,Gluten-Free,39.76
4822,882,2024-08-29,Breakfast,Gluten-Free,16.96
4823,882,2024-08-20,Dinner,Gluten-Free,48.84
4824,882,2024-08-30,Breakfast,Gluten-Free,48.9
4825,882,2024-09-10,Lunch,Gluten-Free,49.88
4826,882,2024-09-02,Lunch,Gluten-Free,40.73
4827,882,2024-08-29,Breakfast,Gluten-Free,44.7
4828,883,2024-05-30,Breakfast,Vegetarian,15.23
4829,883,2024-06-03,Dinner,Vegetarian,43.07
4830,883,2024-05-29,Breakfast,Vegetarian,25.22
4831,883,2024-06-03,Dinner,Vegetarian,34.49
4832,883,2024-05-31,Dinner,Vegetarian,18.42
4833,884,2024-03-31,Lunch,Vegetarian,44.8
4834,884,2024-04-04,Dinner,Vegetarian,36.8
4835,884,2024-04-02,Lunch,Vegetarian,22.23
4836,884,2024-04-07,Lunch,Vegetarian,31.87
4837,884,2024-04-07,Breakfast,Vegetarian,31.16
4838,884,2024-04-01,Lunch,Vegetarian,33.09
4839,884,2024-04-03,Lunch,Vegetarian,46.32
4840,885,2024-10-25,Dinner,Keto,30.89
4841,885,2024-10-27,Lunch,Keto,28.41
4842,885,2024-11-03,Lunch,Keto,23.42
4843,885,2024-10-26,Breakfast,Keto,17.66
4844,885,2024-10-27,Dinner,Keto,43.27
4845,885,2024-11-01,Dinner,Keto,34.04
4846,885,2024-10-19,Breakfast,Keto,44.1
4847,885,2024-10-26,Dinner,Keto,21.66
4848,886,2024-02-14,Dinner,Gluten-Free,25.66
4849,886,2024-02-05,Lunch,Gluten-Free,32.58
4850,886,2024-01-20,Lunch,Gluten-Free,16.35
4851,886,2024-01-28,Dinner,Gluten-Free,43.98
4852,886,2024-02-11,Breakfast,Gluten-Free,16.3
4853,886,2024-02-15,Lunch,Gluten-Free,16.96
4854,886,2024-02-13,Dinner,Gluten-Free,33.36
4855,886,2024-01-30,Dinner,Gluten-Free,40.79
4856,886,2024-01-31,Breakfast,Gluten-Free,46.01
4857,886,2024-02-14,Breakfast,Gluten-Free,31.29
4858,887,2024-05-12,Lunch,Vegan,49.37
4859,887,2024-05-15,Lunch,Vegan,22.83
4860,887,2024-06-05,Breakfast,Vegan,26.04
4861,887,2024-06-06,Dinner,Vegan,48.15
4862,887,2024-05-27,Dinner,Vegan,12.94
4863,887,2024-06-08,Breakfast,Vegan,45.98
4864,887,2024-06-01,Lunch,Vegan,44.9
4865,887,2024-05-19,Lunch,Vegan,44.91
4866,887,2024-06-01,Lunch,Vegan,49.93
4867,888,2024-07-22,Dinner,Vegetarian,14.38
4868,888,2024-08-02,Breakfast,Vegetarian,32.68
4869,888,2024-08-08,Dinner,Vegetarian,22.31
4870,889,2024-04-11,Lunch,Vegetarian,48.11
4871,889,2024-04-13,Dinner,Vegetarian,35.75
4872,889,2024-05-03,Lunch,Vegetarian,39.99
4873,889,2024-04-29,Dinner,Vegetarian,33.57
4874,890,2024-08-11,Lunch,Vegetarian,33.83
4875,890,2024-08-09,Breakfast,Vegetarian,32.59
4876,890,2024-08-10,Lunch,Vegetarian,40.17
4877,890,2024-08-08,Breakfast,Vegetarian,41.52
4878,891,2024-02-02,Breakfast,Gluten-Free,45.78
4879,891,2024-02-03,Dinner,Gluten-Free,29.73
4880,891,2024-02-01,Breakfast,Gluten-Free,30.47
4881,891,2024-02-06,Lunch,Gluten-Free,37.28
4882,891,2024-02-01,Dinner,Gluten-Free,47.1
4883,892,2024-07-09,Breakfast,Vegetarian,22.95
4884,892,2024-07-03,Lunch,Vegetarian,48.38
4885,892,2024-06-28,Breakfast,Vegetarian,42.11
4886,892,2024-07-18,Lunch,Vegetarian,46.91
4887,892,2024-07-09,Breakfast,Vegetarian,19.55
4888,892,2024-06-30,Breakfast,Vegetarian,33.78
4889,893,2024-02-15,Breakfast,Keto,42.82
4890,893,2024-02-12,Lunch,Keto,15.78
4891,894,2024-06-06,Dinner,Vegetarian,40.81
4892,894,2024-06-04,Lunch,Vegetarian,38.95
4893,894,2024-06-02,Dinner,Vegetarian,13.25
4894,895,2024-05-19,Dinner,Gluten-Free,37.16
4895,895,2024-05-14,Dinner,Gluten-Free,38.88
4896,895,2024-05-15,Lunch,Gluten-Free,13.7
4897,895,2024-05-29,Lunch,Gluten-Free,39.04
4898,896,2024-01-24,Lunch,None,27.76
4899,896,2024-01-25,Lunch,None,29.38
4900,896,2024-01-28,Dinner,None,42.33
4901,896,2024-01-28,Dinner,None,12.06
4902,896,2024-01-25,Breakfast,None,25.27
4903,896,2024-01-26,Dinner,None,26.37
4904,897,2024-05-01,Dinner,Keto,20.8
4905,897,2024-04-27,Lunch,Keto,15.38
4906,897,2024-05-01,Dinner,Keto,39.13
4907,897,2024-04-30,Breakfast,Keto,10.51
4908,897,2024-04-30,Breakfast,Keto,42.42
4909,897,2024-04-29,Breakfast,Keto,44.05
4910,898,2024-07-09,Lunch,Vegan,20.85
4911,898,2024-07-12,Dinner,Vegan,30.16
4912,898,2024-07-13,Breakfast,Vegan,28.25
4913,898,2024-07-12,Lunch,Vegan,44.18
4914,898,2024-07-24,Lunch,Vegan,20.32
4915,898,2024-07-30,Lunch,Vegan,49.91
4916,898,2024-07-25,Dinner,Vegan,39.85
4917,898,2024-07-27,Breakfast,Vegan,21.35
4918,898,2024-07-29,Dinner,Vegan,29.53
4919,898,2024-07-23,Lunch,Vegan,39.87
4920,899,2024-08-04,Lunch,Keto,15.43
4921,899,2024-07-30,Breakfast,Keto,17.94
4922,900,2024-05-04,Lunch,Gluten-Free,43.1
4923,900,2024-05-06,Breakfast,Gluten-Free,37.49
4924,900,2024-04-15,Lunch,Gluten-Free,29.72
4925,900,2024-04-29,Breakfast,Gluten-Free,16.39
4926,901,2024-10-22,Dinner,Gluten-Free,21.59
4927,901,2024-09-29,Breakfast,Gluten-Free,25.02
4928,901,2024-10-18,Lunch,Gluten-Free,24.5
4929,902,2024-04-24,Lunch,Gluten-Free,46.51
4930,902,2024-03-30,Breakfast,Gluten-Free,45.28
4931,903,2024-04-22,Dinner,Gluten-Free,48.96
4932,903,2024-04-25,Lunch,Gluten-Free,32.64
4933,903,2024-04-25,Breakfast,Gluten-Free,13.12
4934,903,2024-04-21,Dinner,Gluten-Free,29.05
4935,903,2024-04-23,Breakfast,Gluten-Free,38.25
4936,904,2024-04-25,Dinner,Vegetarian,46.65
4937,905,2024-05-30,Dinner,None,45.64
4938,905,2024-05-30,Breakfast,None,22.53
4939,905,2024-05-31,Lunch,None,28.37
4940,905,2024-05-27,Dinner,None,23.89
4941,905,2024-05-30,Lunch,None,12.24
4942,905,2024-06-02,Breakfast,None,35.52
4943,905,2024-05-27,Dinner,None,11.09
4944,905,2024-05-28,Lunch,None,29.91
4945,905,2024-05-29,Dinner,None,35.86
4946,905,2024-05-28,Breakfast,None,37.39
4947,906,2024-04-06,Dinner,Keto,16.23
4948,907,2024-01-05,Lunch,Keto,24.06
4949,907,2023-12-28,Dinner,Keto,15.84
4950,907,2023-12-13,Dinner,Keto,33.48
4951,907,2023-12-08,Dinner,Keto,32.45
4952,907,2024-01-03,Lunch,Keto,49.04
4953,907,2023-12-29,Dinner,Keto,32.35
4954,907,2023-12-22,Breakfast,Keto,47.08
4955,908,2024-10-22,Breakfast,Vegetarian,14.16
4956,908,2024-10-17,Lunch,Vegetarian,46.18
4957,908,2024-10-27,Breakfast,Vegetarian,30.53
4958,908,2024-10-16,Dinner,Vegetarian,44.97
4959,908,2024-11-01,Dinner,Vegetarian,34.21
4960,908,2024-10-26,Lunch,Vegetarian,43.26
4961,908,2024-10-23,Lunch,Vegetarian,46.39
4962,908,2024-10-08,Breakfast,Vegetarian,32.61
4963,908,2024-10-15,Breakfast,Vegetarian,11.64
4964,909,2024-05-21,Dinner,Vegan,37.73
4965,909,2024-05-30,Breakfast,Vegan,34.99
4966,909,2024-05-19,Breakfast,Vegan,15.55
4967,909,2024-06-01,Lunch,Vegan,47.71
4968,909,2024-05-22,Dinner,Vegan,19.96
4969,910,2024-05-13,Lunch,Vegetarian,36.1
4970,910,2024-05-17,Breakfast,Vegetarian,42.36
4971,910,2024-05-15,Breakfast,Vegetarian,37.39
4972,910,2024-05-12,Lunch,Vegetarian,17.57
4973,910,2024-05-12,Dinner,Vegetarian,16.52
4974,910,2024-05-12,Breakfast,Vegetarian,21.11
4975,910,2024-05-18,Lunch,Vegetarian,23.86
4976,910,2024-05-15,Dinner,Vegetarian,19.89
4977,911,2024-09-27,Breakfast,Keto,46.12
4978,912,2024-09-01,Breakfast,Vegan,38.74
4979,912,2024-09-14,Lunch,Vegan,18.19
4980,912,2024-08-30,Breakfast,Vegan,44.0
4981,912,2024-09-02,Breakfast,Vegan,13.22
4982,912,2024-09-05,Dinner,Vegan,24.85
4983,912,2024-09-07,Lunch,Vegan,43.72
4984,912,2024-08-18,Breakfast,Vegan,33.79
4985,912,2024-08-23,Lunch,Vegan,26.07
4986,912,2024-09-12,Dinner,Vegan,22.37
4987,913,2024-06-13,Breakfast,None,16.7
4988,913,2024-06-15,Lunch,None,24.13
4989,913,2024-06-20,Dinner,None,38.17
4990,913,2024-05-28,Breakfast,None,25.42
4991,913,2024-05-31,Lunch,None,30.73
4992,913,2024-06-03,Lunch,None,15.75
4993,914,2024-05-02,Breakfast,Vegan,17.2
4994,914,2024-05-07,Dinner,Vegan,18.79
4995,914,2024-05-14,Dinner,Vegan,44.74
4996,914,2024-05-14,Breakfast,Vegan,16.06
4997,914,2024-04-30,Breakfast,Vegan,43.64
4998,914,2024-05-02,Dinner,Vegan,27.9
4999,914,2024-04-27,Dinner,Vegan,23.72
5000,915,2024-10-19,Lunch,Vegetarian,42.74
5001,915,2024-11-11,Lunch,Vegetarian,27.1
5002,915,2024-10-22,Breakfast,Vegetarian,10.67
5003,915,2024-11-01,Lunch,Vegetarian,13.35
5004,915,2024-10-19,Dinner,Vegetarian,28.32
5005,915,2024-10-20,Dinner,Vegetarian,29.66
5006,915,2024-10-31,Lunch,Vegetarian,43.9
5007,916,2024-03-02,Lunch,None,10.09
5008,916,2024-03-01,Dinner,None,48.63
5009,916,2024-02-29,Dinner,None,49.82
5010,916,2024-02-28,Dinner,None,45.96
5011,916,2024-03-01,Dinner,None,18.61
5012,916,2024-02-26,Breakfast,None,34.09
5013,916,2024-02-28,Breakfast,None,13.91
5014,917,2024-04-28,Lunch,Keto,28.19
5015,917,2024-04-19,Lunch,Keto,13.49
5016,917,2024-04-07,Dinner,Keto,22.41
5017,917,2024-04-21,Lunch,Keto,36.12
5018,917,2024-04-06,Lunch,Keto,15.49
5019,917,2024-04-23,Breakfast,Keto,49.77
5020,917,2024-04-20,Breakfast,Keto,24.94
5021,917,2024-04-14,Dinner,Keto,25.31
5022,918,2024-02-16,Breakfast,None,10.01
5023,918,2024-02-20,Dinner,None,17.16
5024,919,2024-04-02,Lunch,Vegan,17.61
5025,919,2024-04-14,Dinner,Vegan,48.58
5026,919,2024-03-31,Lunch,Vegan,16.1
5027,920,2024-01-28,Breakfast,Vegetarian,44.97
5028,920,2024-02-17,Breakfast,Vegetarian,30.7
5029,920,2024-01-27,Breakfast,Vegetarian,49.2
5030,920,2024-02-08,Lunch,Vegetarian,24.52
5031,920,2024-01-26,Breakfast,Vegetarian,35.28
5032,920,2024-01-27,Lunch,Vegetarian,38.54
5033,920,2024-02-08,Lunch,Vegetarian,17.28
5034,920,2024-01-26,Lunch,Vegetarian,11.97
5035,920,2024-01-21,Breakfast,Vegetarian,13.04
5036,921,2024-01-28,Lunch,Vegan,40.67
5037,921,2024-02-01,Breakfast,Vegan,15.8
5038,922,2024-08-01,Breakfast,Gluten-Free,42.91
5039,922,2024-07-20,Breakfast,Gluten-Free,23.2
5040,922,2024-07-29,Lunch,Gluten-Free,14.15
5041,923,2024-07-24,Dinner,Vegan,28.84
5042,923,2024-07-26,Breakfast,Vegan,21.74
5043,923,2024-07-29,Breakfast,Vegan,44.02
5044,923,2024-07-27,Dinner,Vegan,42.06
5045,923,2024-07-25,Lunch,Vegan,28.83
5046,923,2024-07-23,Dinner,Vegan,33.93
5047,923,2024-07-24,Dinner,Vegan,32.26
5048,923,2024-07-25,Dinner,Vegan,21.24
5049,923,2024-07-23,Lunch,Vegan,26.92
5050,924,2024-07-16,Breakfast,Gluten-Free,22.91
5051,925,2024-05-07,Lunch,Gluten-Free,35.27
5052,925,2024-05-04,Breakfast,Gluten-Free,22.89
5053,925,2024-05-10,Lunch,Gluten-Free,27.19
5054,925,2024-05-10,Lunch,Gluten-Free,37.42
5055,925,2024-05-06,Lunch,Gluten-Free,47.08
5056,925,2024-05-06,Dinner,Gluten-Free,45.35
5057,925,2024-05-04,Dinner,Gluten-Free,22.64
5058,925,2024-05-08,Dinner,Gluten-Free,31.37
5059,926,2024-10-12,Breakfast,None,40.3
5060,926,2024-10-15,Dinner,None,49.05
5061,926,2024-10-10,Breakfast,None,16.26
5062,926,2024-10-16,Lunch,None,41.56
5063,926,2024-10-12,Dinner,None,39.78
5064,926,2024-10-14,Lunch,None,30.44
5065,926,2024-10-13,Lunch,None,11.13
5066,926,2024-10-10,Lunch,None,15.65
5067,927,2024-09-30,Breakfast,Vegetarian,17.57
5068,927,2024-10-01,Lunch,Vegetarian,37.26
5069,927,2024-10-02,Breakfast,Vegetarian,29.51
5070,927,2024-10-03,Lunch,Vegetarian,46.99
5071,927,2024-10-03,Breakfast,Vegetarian,23.4
5072,927,2024-09-30,Breakfast,Vegetarian,19.62
5073,928,2024-02-16,Lunch,Vegan,31.57
5074,929,2024-04-10,Lunch,None,25.65
5075,930,2024-06-28,Lunch,Gluten-Free,16.78
5076,930,2024-07-03,Dinner,Gluten-Free,27.36
5077,930,2024-06-12,Breakfast,Gluten-Free,11.2
5078,930,2024-06-17,Lunch,Gluten-Free,49.83
5079,930,2024-06-21,Dinner,Gluten-Free,30.75
5080,930,2024-06-09,Lunch,Gluten-Free,12.22
5081,930,2024-06-23,Dinner,Gluten-Free,47.58
5082,930,2024-06-12,Dinner,Gluten-Free,11.37
5083,930,2024-06-26,Lunch,Gluten-Free,46.03
5084,930,2024-06-11,Dinner,Gluten-Free,42.25
5085,931,2024-02-26,Lunch,Gluten-Free,42.9
5086,931,2024-02-27,Lunch,Gluten-Free,37.49
5087,931,2024-02-24,Lunch,Gluten-Free,43.24
5088,931,2024-02-25,Lunch,Gluten-Free,19.66
5089,931,2024-02-26,Breakfast,Gluten-Free,47.64
5090,932,2024-01-05,Dinner,Keto,43.17
5091,932,2024-01-09,Dinner,Keto,22.25
5092,932,2024-01-11,Dinner,Keto,24.55
5093,933,2024-03-06,Dinner,Vegan,29.1
5094,933,2024-03-13,Lunch,Vegan,49.19
5095,933,2024-03-08,Breakfast,Vegan,42.9
5096,933,2024-03-03,Lunch,Vegan,23.04
5097,933,2024-03-11,Dinner,Vegan,23.7
5098,933,2024-03-28,Breakfast,Vegan,10.32
5099,933,2024-03-18,Breakfast,Vegan,18.35
5100,933,2024-03-23,Lunch,Vegan,18.06
5101,933,2024-03-16,Dinner,Vegan,14.5
5102,933,2024-03-06,Lunch,Vegan,44.07
5103,934,2023-12-16,Breakfast,None,47.69
5104,934,2024-01-03,Dinner,None,28.94
5105,934,2023-12-21,Dinner,None,26.85
5106,934,2023-12-25,Lunch,None,47.07
5107,935,2024-04-09,Lunch,None,41.34
5108,935,2024-04-26,Lunch,None,15.09
5109,935,2024-04-30,Lunch,None,13.16
5110,935,2024-04-05,Breakfast,None,15.84
5111,935,2024-04-14,Dinner,None,22.21
5112,935,2024-04-08,Lunch,None,17.03
5113,935,2024-04-02,Dinner,None,33.74
5114,935,2024-04-14,Lunch,None,10.8
5115,935,2024-04-28,Lunch,None,23.86
5116,935,2024-04-18,Dinner,None,33.1
5117,936,2024-03-31,Lunch,Keto,32.44
5118,936,2024-04-01,Dinner,Keto,33.92
5119,936,2024-03-30,Dinner,Keto,15.99
5120,936,2024-04-02,Breakfast,Keto,12.56
5121,937,2024-01-17,Lunch,Vegan,16.91
5122,937,2024-01-24,Dinner,Vegan,34.91
5123,937,2024-01-02,Dinner,Vegan,22.78
5124,937,2024-01-24,Lunch,Vegan,29.48
5125,937,2024-01-16,Breakfast,Vegan,21.02
5126,937,2024-01-24,Dinner,Vegan,44.41
5127,937,2024-01-12,Breakfast,Vegan,28.97
5128,937,2024-01-17,Dinner,Vegan,37.68
5129,937,2024-01-02,Breakfast,Vegan,23.24
5130,937,2024-01-01,Lunch,Vegan,29.4
5131,938,2024-02-23,Lunch,Gluten-Free,25.55
5132,938,2024-02-29,Dinner,Gluten-Free,12.74
5133,939,2024-09-18,Breakfast,Keto,35.32
5134,939,2024-09-18,Breakfast,Keto,49.65
5135,939,2024-09-24,Breakfast,Keto,36.24
5136,939,2024-09-22,Breakfast,Keto,49.2
5137,940,2024-04-08,Breakfast,Vegan,23.39
5138,940,2024-04-09,Lunch,Vegan,19.1
5139,940,2024-03-20,Dinner,Vegan,28.34
5140,940,2024-03-22,Breakfast,Vegan,48.3
5141,940,2024-03-20,Breakfast,Vegan,10.27
5142,940,2024-04-13,Lunch,Vegan,25.25
5143,940,2024-04-11,Dinner,Vegan,47.07
5144,940,2024-04-11,Breakfast,Vegan,24.09
5145,940,2024-03-17,Lunch,Vegan,20.35
5146,940,2024-04-09,Dinner,Vegan,36.74
5147,941,2024-10-20,Dinner,Vegan,22.39
5148,941,2024-10-23,Breakfast,Vegan,43.6
5149,941,2024-10-18,Breakfast,Vegan,19.37
5150,941,2024-10-17,Breakfast,Vegan,27.37
5151,941,2024-10-23,Lunch,Vegan,32.03
5152,941,2024-10-20,Dinner,Vegan,33.23
5153,941,2024-10-18,Lunch,Vegan,35.45
5154,941,2024-10-18,Breakfast,Vegan,46.37
5155,941,2024-10-20,Dinner,Vegan,28.01
5156,941,2024-10-19,Lunch,Vegan,13.6
5157,942,2024-11-12,Lunch,Gluten-Free,15.71
5158,943,2024-01-31,Dinner,Vegan,19.27
5159,944,2024-07-19,Lunch,Vegetarian,37.74
5160,944,2024-07-14,Lunch,Vegetarian,12.59
5161,944,2024-07-29,Lunch,Vegetarian,49.88
5162,944,2024-07-10,Dinner,Vegetarian,48.1
5163,945,2023-11-29,Dinner,Vegan,28.13
5164,945,2023-12-01,Lunch,Vegan,21.54
5165,945,2023-11-27,Breakfast,Vegan,39.29
5166,945,2023-11-30,Dinner,Vegan,14.49
5167,945,2023-12-02,Lunch,Vegan,38.47
5168,945,2023-11-28,Lunch,Vegan,14.25
5169,945,2023-11-28,Breakfast,Vegan,31.63
5170,945,2023-11-30,Dinner,Vegan,31.72
5171,945,2023-12-02,Dinner,Vegan,12.93
5172,945,2023-11-28,Breakfast,Vegan,43.57
5173,946,2024-10-07,Dinner,Vegetarian,48.9
5174,946,2024-10-07,Dinner,Vegetarian,19.38
5175,946,2024-10-07,Lunch,Vegetarian,43.22
5176,947,2024-08-27,Breakfast,Keto,25.33
5177,947,2024-08-18,Lunch,Keto,49.33
5178,948,2023-12-21,Dinner,Gluten-Free,14.87
5179,948,2023-12-24,Lunch,Gluten-Free,32.62
5180,948,2023-12-20,Dinner,Gluten-Free,45.06
5181,948,2023-12-21,Lunch,Gluten-Free,29.36
5182,948,2023-12-24,Breakfast,Gluten-Free,28.21
5183,949,2024-08-23,Dinner,None,37.57
5184,949,2024-09-01,Dinner,None,19.15
5185,949,2024-09-15,Breakfast,None,49.71
